	Cleavage	Brown	Mid	Late/Larvae	Metam	Adult
Aqu2.1.14750_001	7.123983981	11.23424985	2.521854315	1.586387719	5.400519564	3.310917987
Aqu2.1.14751_001	0	0	0	0	0.057203409	0
Aqu2.1.14752_001	0	0	0	0.179449756	0.118967474	0.13191667
Aqu2.1.14753_001	1.049992679	0	0.365680329	0.09510604	0.117854052	0
Aqu2.1.14754_001	0.625416507	0.189206023	0.095855567	1.302450304	2.554393589	2.703386142
Aqu2.1.14755_001	0.301052298	0.280273732	0	0	0.062113808	0
Aqu2.1.14756_001	0.272447924	0	0	0.174601741	0.1237522	0.69869467
Aqu2.1.14757_001	1.649085628	1.127210224	0.149752832	0.614068491	0.933471808	0.595422897
Aqu2.1.14758_001	16.72794918	2.61871478	3.936887927	3.391961671	44.37110058	230.8455071
Aqu2.1.14759_001	3.89152661	108.7614075	218.0705166	81.82102886	15.96305029	45.0432972
Aqu2.1.14760_001	0.775333536	1.705633582	2.428663178	2.750686735	1.636063703	2.059327898
Aqu2.1.14761_001	0.474281238	1.524064329	2.418459378	2.577177585	1.805044362	1.750410875
Aqu2.1.14762_001	0	0.482799143	0.08615424	0.192421642	0.289275054	0
Aqu2.1.14763_001	5.518754423	5.357076021	4.627300873	4.451290719	15.93185773	10.62097397
Aqu2.1.14764_001	0.386199842	0.291595452	0.094574226	0.237433997	0.238228133	0.483644369
Aqu2.1.14765_001	2.230068077	3.992600874	5.448533769	2.960341764	7.174204745	7.690330673
Aqu2.1.14766_001	0.715190936	9.67901016	1.12029577	0.483479698	5.048262012	1.801935608
Aqu2.1.14767_001	11.68410502	36.42805521	11.34965208	11.4570408	23.06630843	21.7930601
Aqu2.1.14768_001	0.474281238	0.047210542	2.162775365	1.687399034	1.544894176	0.816734215
Aqu2.1.14769_001	0	0.083318294	0.679056748	1.714209469	1.300926307	4.804500086
Aqu2.1.14770_001	2.685184413	0.188842166	0.423869137	0.094016592	0.02586124	0.67839245
Aqu2.1.14771_001	0.771559053	0	0.495606582	0.381252473	0.230464774	0.485077326
Aqu2.1.14776_001	0	0	0	0	0.027008692	0
Aqu2.1.14778_001	0	0	0	0.019680136	0	0
Aqu2.1.14779_001	6.197202663	2.555257787	2.425402758	4.668756824	11.94193169	12.96233043
Aqu2.1.14780_001	12.28214814	22.52585337	13.5599126	3.78788356	11.62011645	14.63949687
Aqu2.1.14781_001	0	0	0.049441049	0.153649058	0	0
Aqu2.1.14782_001	1.345755371	0.166636589	0.137837168	0.250601538	0.403530247	0.356249299
Aqu2.1.14783_001	1.814795199	0.991975431	0.43939793	0.938584808	2.039186336	1.443832783
Aqu2.1.14784_001	1.698218866	0.077748322	0.157076759	0.15210221	0.169183924	0.275898955
Aqu2.1.14789_001	0	0.077748322	0	0	0	0
Aqu2.1.14790_001	0	0.077748322	0	0	0	0
Aqu2.1.14791_001	2.655423221	1.090375376	0.064287362	0.944863601	0.332857285	0.505306349
Aqu2.1.14792_001	1.663608877	1.201688151	0.429828435	0.158862341	0.297208566	0
Aqu2.1.14793_001	1.845011035	0.238814937	0	0.389887232	1.068394277	4.576518143
Aqu2.1.14794_001	0	0	0.010328839	0.090540984	0.181138188	0
Aqu2.1.14795_001	0.542051519	0.202525411	0.075864136	0.078732539	0.334821763	0.241710606
Aqu2.1.14796_001	0	0.405050822	0	0	0	0.058541648
Aqu2.1.14797_001	0	0	0	0	5.710386897	0.578681371
Aqu2.1.14798_001	4.330193259	5.478585911	6.315692707	5.211223248	13.24953929	11.10951904
Aqu2.1.14799_001	0.442156353	0.664255752	1.057971514	1.900625819	2.010903698	1.685122821
Aqu2.1.14800_001	0	0	0.219523702	0.062491493	0.140613805	0.154854375
Aqu2.1.14805_001	0	0	0.017977667	0	0.029765838	0
Aqu2.1.14806_001	0	0.24438491	0.096521814	0.07252944	0.182711489	0.194510483
Aqu2.1.14807_001	5.463883185	4.636343873	2.771312182	1.238473841	5.554268842	5.634717578
Aqu2.1.14808_001	0.054489585	0.285843705	0.080623906	0.038294078	0.193487625	0
Aqu2.1.14809_001	0	0	0.010328839	0	0.02586124	0.154854375
Aqu2.1.14810_001	0	0.233244965	0	0	0.029765838	0
Aqu2.1.14811_001	0	0	0	0.252914972	0	0
Aqu2.1.14812_001	1.861245497	0.585928702	0.818075559	0.687385371	0.179596218	0
Aqu2.1.14813_001	0.301052298	0	0	0	0	0
Aqu2.1.14815_001	0	0	0.075864136	0	0	0
Aqu2.1.14816_001	0	0	0.029983114	0	0.028474652	0
Aqu2.1.14818_001	0.461947752	0	0	0.097095443	0.189518249	0
Aqu2.1.14820_001	1.744170904	0.18087788	0.092959548	0.185085435	0.426669119	0.146750044
Aqu2.1.14821_001	0	0.202525411	0.010328839	0	0.119411484	0.514026831
Aqu2.1.14822_001	0.301052298	0	0.028816973	0.165384435	0.076011385	0.058541648
Aqu2.1.14823_001	0	0.047210542	0	0	0.164120024	0
Aqu2.1.14824_001	0	0	0.032066128	0.152912952	0.205257165	0
Aqu2.1.14825_001	0	0	0.061973032	0	0	0
Aqu2.1.14826_001	2.01362486	0.798303267	0.419250217	0.420463805	0.781105331	2.159231293
Aqu2.1.14827_001	6.717455906	7.868536564	2.863394165	3.75606648	4.899169822	3.493928749
Aqu2.1.14828_001	0.471347385	0.399881554	0.070036495	0.290746747	0.516311163	0.134379073
Aqu2.1.14829_001	0	0.094421083	0.258598999	0.263412939	0.879068621	2.281119443
Aqu2.1.14830_001	0	0	0	0	0.058968179	0
Aqu2.1.14831_001	0.725607015	0.202525411	0.075773365	0	0.100756953	0.465319146
Aqu2.1.14832_001	0	0.72351152	0.56145719	0.059490994	0.544578213	1.1680573
Aqu2.1.14833_001	16.57765894	10.3308303	3.891060348	6.120673513	17.35777951	7.912101644
Aqu2.1.14834_001	0.215385039	0.358022054	0.021210266	0.023326168	0	0
Aqu2.1.14835_001	0	0.202525411	0.030986516	0.192480283	0.173492114	0.429624321
Aqu2.1.14836_001	0	0	0	0	0.058217439	0
Aqu2.1.14838_001	0.301052298	0.189206023	0.149474018	0.165960272	0.435270292	0.513648277
Aqu2.1.14839_001	0	0	0	0.039360271	0	0
Aqu2.1.14840_001	4.513045352	9.631049515	4.520865146	3.748504548	11.28256773	10.60426357
Aqu2.1.14841_001	3.635013486	4.146576238	4.181635899	1.687353284	8.704892449	7.911567421
Aqu2.1.14842_001	0	0	0	0.027861474	0	0
Aqu2.1.14843_001	0.909814379	0.161066616	0.167722921	0.071006996	0.643094333	0.54378446
Aqu2.1.14844_001	0.681180349	0	0.322576069	0.27836473	0.418450099	1.021958575
Aqu2.1.14846_001	0.734124648	1.875408674	10.70312888	2.293169929	1.342593885	2.028681978
Aqu2.1.14847_001	67.60072969	165.5328976	109.3518318	111.0471032	19.70602051	28.84362402
Aqu2.1.14848_001	3.625130069	0.964009679	1.001171083	1.020614212	2.143699876	3.313774993
Aqu2.1.14849_001	0.850720895	0.93694522	0.05092155	0.039301584	0.242292124	1.306250159
Aqu2.1.14850_001	6.625553458	7.56151574	0.447212561	1.07062746	1.219901018	1.860510472
Aqu2.1.14851_001	9.16985547	8.592240695	6.482701315	9.287354251	9.289236296	3.670822787
Aqu2.1.14852_001	0.10897917	0.280273732	0.186950791	0.358533872	0.301428377	0.786744748
Aqu2.1.14853_001	188.7461106	239.2876447	111.1071504	116.4138012	186.4911572	131.862094
Aqu2.1.14854_001	6.763903288	0.155496643	0.154802457	0.026201056	0.139283561	2.29186259
Aqu2.1.14855_001	128.8839595	24.29538529	15.81426196	16.56963908	33.18408023	22.76327328
Aqu2.1.14856_001	1.817102756	0.047210542	0.104843943	0.270686646	0.850751047	0.915987461
Aqu2.1.14857_001	0	0	0.04947465	0	0.359151579	0.103279368
Aqu2.1.14858_001	0.424554716	0	0.039870067	0.119450286	0.041207757	0.058541648
Aqu2.1.14859_001	1.745958745	0.338805994	0.252030014	0.504456191	2.165976618	4.126775126
Aqu2.1.14860_001	0	0	0.320386323	1.048791798	0.276919946	0.529833816
Aqu2.1.14861_001	5.979632675	19.08192642	73.42172465	34.43179813	14.7994543	21.34723904
Aqu2.1.14862_001	0.141104055	1.856506588	3.514677165	0.705224824	1.066589316	0.618337479
Aqu2.1.14863_001	0.780096599	0	1.776010293	0.019680136	0.483716842	1.615472893
Aqu2.1.14864_001	6.784836607	2.044145777	1.33667886	0.903405909	2.833129437	46.8665564
Aqu2.1.14865_001	0.21795834	0.414122845	1.898635683	0.474378978	0.377220509	0.371164873
Aqu2.1.14866_001	0.301052298	0.445074054	0.206708957	0.045270492	0	0.175624944
Aqu2.1.14867_001	37.67526944	20.37510509	27.0143757	33.87420776	34.22086203	21.64154285
Aqu2.1.14868_001	9.352923964	14.81015133	5.720398191	4.999515156	13.04644058	8.608120766
Aqu2.1.14869_001	0	0	0.051644194	0	0.073520943	9.140399067
Aqu2.1.14870_001	0	0	0.148423951	0	0.187504604	7.474085633
Aqu2.1.14871_001	0	0	0	0.023326168	0.084595827	0.689651775
Aqu2.1.14872_001	124.7960341	128.4524538	77.22551995	79.01400945	58.20389961	45.13685905
Aqu2.1.14873_001	1.042794023	0.942130802	0.42022694	0.114948982	1.082899049	3.456689005
Aqu2.1.14874_001	0.301999509	0.558744141	0.336898956	0.222943332	1.644701519	0.68910014
Aqu2.1.14875_001	0.355541883	0.860702406	1.274978335	1.294262262	2.611949805	2.375811209
Aqu2.1.14876_001	5.403444699	3.934142612	7.938689132	10.4256867	20.76490585	15.84058838
Aqu2.1.14877_001	2.466190399	2.475798371	0.43035142	0.045270492	3.898506068	4.441359235
Aqu2.1.14878_001	1.280238736	1.005352349	3.498367973	2.895103447	5.406784597	13.223476
Aqu2.1.14879_001	42.48397678	69.28208705	41.06576439	33.08063326	55.80382496	58.89815266
Aqu2.1.14880_001	25.01008151	33.07159004	16.86696321	11.890291	30.22469211	47.92207406
Aqu2.1.14881_001	15.96238894	9.108349863	10.68656491	9.513712173	14.33407488	11.7643544
Aqu2.1.14882_001	29.16203479	86.18131747	95.92397593	67.94748332	31.84519856	20.18376559
Aqu2.1.14883_001	0	0	0.029983114	0	0.050674256	0
Aqu2.1.14884_001	1.118541933	0.383403291	0.121990192	0.097785073	0.340807778	0.61279328
Aqu2.1.14885_001	0.170295087	0	0	0.183253154	0.142556269	0.073375022
Aqu2.1.14886_001	0.957646479	1.537285697	0.022638037	0.069817942	0.095747226	0.323404434
Aqu2.1.14887_001	4.821378849	4.842820634	1.743350666	2.916405444	4.002299345	2.937378366
Aqu2.1.14888_001	0.410031468	0.077748322	0.08767104	0.165379166	0.53350653	0.308579741
Aqu2.1.14889_001	0.622843206	0.482799143	0.111353461	0.077482466	0.4261517	0.103279368
Aqu2.1.14890_001	4.129159315	1.578744492	0.048964183	0.032080047	0.679599898	0.27184679
Aqu2.1.14891_001	1.482963734	0.83270808	0.816784394	0.912994635	0.907385701	0.539723614
Aqu2.1.14892_001	1.599915248	1.661548973	2.089960061	0.773832533	1.633099414	1.455543753
Aqu2.1.14893_001	4.097199523	5.610623939	2.983780145	2.700706832	4.019831096	3.679305993
Aqu2.1.14894_001	1.270502863	4.475118016	2.318745194	3.585077351	2.95418878	2.570919777
Aqu2.1.14895_001	0	0	0	0	0.022846686	0
Aqu2.1.14896_001	0.17322894	0	0.045276073	0.023326168	0.408588313	0.345221812
Aqu2.1.14897_001	0	0	0	0	0.045582157	0.073375022
Aqu2.1.14898_001	0.430770078	0	0.179898685	1.137976847	1.970902411	8.391555024
Aqu2.1.14899_001	0	0	0	0.402698625	0.832615355	1.529082195
Aqu2.1.14900_001	0	0	0	0.182310192	0.938921386	1.793610941
Aqu2.1.14901_001	0	0	0	0.052088626	0.625009787	1.111262646
Aqu2.1.14902_001	0	0	0	0	0.193465692	0.874559046
Aqu2.1.14903_001	0	0	0.017977667	0.19068647	2.025943804	3.510580785
Aqu2.1.14904_001	0	0	0	0.052088626	0.277003359	0.564555029
Aqu2.1.14905_001	0	0	0	0	0.031615451	0
Aqu2.1.14906_001	0	0.094421083	0	0.032080047	0.071608348	0.8607638
Aqu2.1.14907_001	0	0	0	0.321371272	0.397623043	1.971876808
Aqu2.1.14908_001	0	0	0	0	0.572928091	1.440215205
Aqu2.1.14909_001	0.301052298	0	0.043025108	0.152501799	1.374634314	5.011827497
Aqu2.1.14910_001	0.586780919	1.53569678	2.784342898	0.734798388	0.671493151	0.791678662
Aqu2.1.14911_001	0	0	0	0.160324836	0.289692332	1.90090259
Aqu2.1.14912_001	0	0	0	0	0.029202341	0.488032408
Aqu2.1.14913_001	7.283484794	17.06939687	20.37863382	5.908893367	1.303110316	1.054745893
Aqu2.1.14914_001	0.054489585	0.077748322	0.392657489	0.62661322	3.800119302	6.327416626
Aqu2.1.14915_001	0	0.42526279	0.637789294	0.164507355	0.46637093	0.103279368
Aqu2.1.14916_001	1.201375467	1.304962327	3.005335992	0.523536407	0.699225594	0.760606409
Aqu2.1.14917_001	0.845948147	0.54263364	3.475012004	0.531540728	4.707764144	2.516246591
Aqu2.1.14918_001	1.328153734	0	0.043629684	0	0.354851735	0.103279368
Aqu2.1.14919_001	1.347930505	0.42526279	1.133036594	0.601020021	3.169270719	3.601236329
Aqu2.1.14920_001	0.163468755	0.280273732	0.056986486	0.065502639	0.053612588	0
Aqu2.1.14921_001	5.1426636	0.439504081	1.772370362	3.876702183	13.62398026	28.53129721
Aqu2.1.14922_001	23.78280197	18.09342564	6.268831738	14.54237879	22.28008263	40.55456204
Aqu2.1.14923_001	2.247445339	0	0.710620016	0.683143368	2.993483064	16.70669112
Aqu2.1.14924_001	0.160895454	0	0.201169321	0.328581918	0.26019853	0.471825033
Aqu2.1.14925_001	0.424554716	0.603002168	0.136372767	0.079049115	0.224284066	0.220125066
Aqu2.1.14926_001	0	0.478006148	0.348811755	0.041415187	0.041078406	0.119545699
Aqu2.1.14927_001	2.486311136	2.202826591	1.557463923	3.919966217	2.304727138	8.66243053
Aqu2.1.14928_001	2.902428059	2.101685415	0.118586043	0.360936741	1.145613035	1.557468439
Aqu2.1.14931_001	1.574989018	0	0.020657677	0.261180716	0.056211033	0
Aqu2.1.14932_001	0.771559053	0.155496643	0.125691513	0.019680136	0.201441715	0.134379073
Aqu2.1.14933_001	1.357009223	0.435770376	0.719189108	1.411293956	0.286145781	0.561407431
Aqu2.1.14934_001	0	0	0.656315781	0.379486868	0	0
Aqu2.1.14936_001	0.780096599	0	0.163535176	0.307430686	0.141397519	0
Aqu2.1.14937_001	10.77822311	2.613497113	0.939630753	1.24028678	1.440185905	1.083351269
Aqu2.1.14938_001	13.15578224	4.243483358	1.312221244	1.825742268	1.783202128	1.000299089
Aqu2.1.14939_001	0	0	0.090791617	0.039584226	0.025337128	0
Aqu2.1.14940_001	0	0	0	0	0.028474652	0
Aqu2.1.14941_001	1.428993865	0.18087788	4.916032698	9.277717645	1.962074589	0.099235884
Aqu2.1.14942_001	0	0.155496643	3.815047157	4.894153089	1.946802414	0.600275592
Aqu2.1.14943_001	1.240276799	2.142280038	0.565505772	0.425893807	0.376965472	0.424565954
Aqu2.1.14944_001	2.410211748	0.077748322	0.010328839	0.008501911	0.367441325	0
Aqu2.1.14945_001	0.10897917	0	0	0.152646749	0.130023612	0
Aqu2.1.14946_001	2.354370924	0	0.26133242	0.123112738	0.27392498	0.396779456
Aqu2.1.14947_001	0	0.249954883	0.357259415	0.126457486	0.440628755	0.432177606
Aqu2.1.14948_001	0.301052298	0	0.043295714	0	0	0.099235884
Aqu2.1.14949_001	6.084994011	13.0208484	2.482085372	6.439941911	11.41896751	6.821352073
Aqu2.1.14950_001	3.819418933	0.202525411	1.023582838	0.622984532	0.10713253	0
Aqu2.1.14952_001	0.424554716	0	0	0	0	0
Aqu2.1.14953_001	0.08661447	0.564281171	0.14275472	0.065645112	0.186447837	0.160239935
Aqu2.1.14954_001	5.269816941	1.000266418	2.180982412	1.369517772	0.844672022	0.202515252
Aqu2.1.14955_001	0	0	0	0	0	0.146750044
Aqu2.1.14956_001	0.25984341	0.077748322	0	0	0.081470829	0.274860828
Aqu2.1.14957_001	1.51787661	5.024623672	0.288689004	0.462428874	2.894038278	1.314567674
Aqu2.1.14958_001	0	0	0	0.045270492	0.06164302	0
Aqu2.1.14959_001	0.440689427	0.627788201	0.701256228	0.346312587	0.713148836	0.704987917
Aqu2.1.14960_001	1.010004887	0.297128423	0.211871711	0.262863026	0.804643302	0.289233448
Aqu2.1.14961_001	8.789268763	2.015716558	2.812029755	2.102573253	4.944695131	4.96282887
Aqu2.1.14962_001	0.163468755	1.329085871	0.539423904	0.387818829	0.821862802	0.742238865
Aqu2.1.14963_001	0.602104596	0.077748322	0.020657677	0	0.091386745	0.546707617
Aqu2.1.14964_001	0	0	0.020657677	0	0	0
Aqu2.1.14965_001	0	0	0.069376083	0	0	0
Aqu2.1.14966_001	2.08729301	4.013173767	2.140335512	4.373363969	5.467253157	3.133487293
Aqu2.1.14967_001	0.303105883	1.992601493	7.674059916	2.788162718	1.300481534	1.336478005
Aqu2.1.14968_001	4.222615805	6.860207188	8.286673535	3.095745254	2.958275267	4.243761222
Aqu2.1.14969_001	0.889075769	0.083318294	2.616323018	0.269160197	1.068815302	1.52572068
Aqu2.1.14970_001	5.299977967	12.77757772	10.57769926	4.031185494	6.170738486	5.959031873
Aqu2.1.14971_001	0.413551979	1.008925166	0.741290851	0.309469585	0.151375088	0.13191667
Aqu2.1.14972_001	0.470506755	0	0	0.026455466	0.082400817	0.29270824
Aqu2.1.14973_001	0	0	0	0.025600611	0	0.409791536
Aqu2.1.14974_001	0	0.275298963	0.176431901	0.180660013	0.159932708	0
Aqu2.1.14975_001	1.597087975	0.228088422	0.105121684	0.086069353	0.07979599	0
Aqu2.1.14976_001	2.38051597	1.233556741	1.797793787	1.01878162	0.41291451	0.329762197
Aqu2.1.14977_001	23.8753337	35.01729053	21.71095141	22.15047041	9.391766909	8.215892424
Aqu2.1.14978_001	0.50970226	0.482799143	0.041613195	0.057535623	0.274554074	0
Aqu2.1.14979_001	0.725311673	0.369901975	0.245267851	0.56796461	1.173728263	0.478102004
Aqu2.1.14980_001	3.406147057	1.569542885	0.454042738	1.71343754	1.608084249	16.52233125
Aqu2.1.14981_001	0.054489585	0	0.010328839	0	0.077008977	0.117083296
Aqu2.1.14982_001	0	0	0.019935034	0.063188023	0.091073298	0
Aqu2.1.14983_001	0.301052298	0.077748322	0	0.042567712	0.054539469	0.275890274
Aqu2.1.14984_001	17.04597131	6.034971606	2.866039826	5.594502983	6.011691013	9.66458779
Aqu2.1.14985_001	3.366506023	1.021806179	0.523798453	1.140303178	1.238765943	0.974117344
Aqu2.1.14986_001	2.064123258	1.283335323	0.657641522	1.501949721	2.49584331	1.268298721
Aqu2.1.14987_001	0	0.18087788	0	0.151082591	0.060630549	0
Aqu2.1.14988_001	0	0	0	0.019241545	0	0
Aqu2.1.14989_001	0	0	0	0	0.027008692	0
Aqu2.1.14990_001	3.450148323	0.649435732	0.173208088	0.783730421	0.570436951	0.491971856
Aqu2.1.14991_001	0	0	0.020657677	0	0.022791078	0
Aqu2.1.14994_001	0	0	0	0	0	0.061004051
Aqu2.1.14995_001	0	0	0	0	0.087045293	0
Aqu2.1.14999_001	0.301052298	0	0	0	0	0
Aqu2.1.15001_001	0	0.077748322	0	0	0	0
Aqu2.1.15002_001	0	0.083318294	0	0	0	0
Aqu2.1.15003_001	0	0	0	0.052088626	0	0
Aqu2.1.15004_001	0.775333536	0.580937458	0.072218846	0.207910216	0.472129198	0
Aqu2.1.15005_001	0.424554716	0.077748322	0.019469475	0	0.064777322	0
Aqu2.1.15006_001	0.76300005	0.189024095	0.104899459	0.232696352	0.357836561	0.293746367
Aqu2.1.15007_001	0.570926922	0.566117438	0.193353423	0.267622741	0.315091968	1.356049856
Aqu2.1.15008_001	0.886502469	0.077748322	0.096521814	0	0.127292959	0.250038093
Aqu2.1.15009_001	0	0.594256845	0.062126795	0.183626523	0.378388983	0.434640009
Aqu2.1.15010_001	0.224784672	0.400257826	0.134291762	0.135915492	0.116575945	0.13191667
Aqu2.1.15011_001	0	0	0	0	0.045693372	0.099235884
Aqu2.1.15012_001	0	0	0.101467654	0.114882235	4.394987648	6.276476665
Aqu2.1.15013_001	0.301052298	0	0.194823655	0	0.091386745	0.309838103
Aqu2.1.15014_001	14.93335478	5.090454589	7.388613354	6.310645352	83.03099855	126.9252268
Aqu2.1.15015_001	15.78602668	85.5134556	95.98775445	7.279567792	31.18118932	43.37082399
Aqu2.1.15016_001	150.7422021	22.3154635	23.55128194	123.6800003	141.1049104	100.3168388
Aqu2.1.15017_001	59.99714089	100.3461698	62.74662091	37.75502453	122.3793291	89.09480651
Aqu2.1.15018_001	63.80320239	55.63994139	39.72268751	17.92444354	67.16782868	48.68069645
Aqu2.1.15019_001	44.28413963	26.21024055	30.22518047	45.52198231	73.26825496	35.85094506
Aqu2.1.15020_001	0	0	0	0.106070782	0.02586124	0
Aqu2.1.15022_001	15.3498977	15.09745079	6.532606603	9.407000897	15.37769131	10.54345408
Aqu2.1.15023_001	0.682479392	0.833182944	0.367344803	0.544374117	1.673238039	0.135968836
Aqu2.1.15024_001	0	0	0	0.045270492	0.658080432	3.304232074
Aqu2.1.15025_001	0.496645938	0.721795854	0.335124747	0.54897751	1.045201517	0.511086312
Aqu2.1.15026_001	0.227718525	0.189206023	0.148561793	0.156780223	0.531672868	0.077427188
Aqu2.1.15027_001	0	0.280273732	0.010328839	0.061620246	0.041078406	0
Aqu2.1.15028_001	0	0.327847976	0.059966228	0	0.039267122	0.061004051
Aqu2.1.15029_001	0.470506755	0.077748322	0.049441049	0.428241534	0.118294799	0.504455545
Aqu2.1.15033_001	0.547095296	0.077748322	0.166951982	0.092918661	0.119965192	0
Aqu2.1.15034_001	5.580649765	10.287598	4.473887074	5.628714548	7.278171534	5.720823289
Aqu2.1.15035_001	0	0.166636589	0	0	0	0
Aqu2.1.15036_001	3.980612047	8.724840291	1.556390455	3.674763175	2.083040671	2.709069414
Aqu2.1.15037_001	1.287163632	0	0.134274903	0.252914972	0.145431204	0
Aqu2.1.15038_001	8.502468312	10.85901225	2.23300662	4.252047604	7.96170417	10.11910515
Aqu2.1.15039_001	0.602104596	0.405050822	0	0	0	0
Aqu2.1.15040_001	4.188872129	5.718654572	3.288000189	1.716360247	3.041711134	4.136866893
Aqu2.1.15041_001	0.054489585	0.280273732	0.052749371	0.163576624	0.324724167	0
Aqu2.1.15042_001	0.579485924	0.405050822	0.087189965	0.235989739	0.132537199	0
Aqu2.1.15043_001	2.234937096	1.821631232	0.846609886	0.344686038	2.440695516	0.5917913
Aqu2.1.15044_001	0.321790908	0.077748322	0.082407925	0.038483089	0.151770009	0.301751135
Aqu2.1.15045_001	1.246426949	0.547265079	1.160699435	1.310625506	0.982102977	1.169579425
Aqu2.1.15046_001	8.272230706	9.700437939	2.910878118	7.358009623	9.430666133	2.354217093
Aqu2.1.15047_001	0	0	0	0	0.029202341	0
Aqu2.1.15048_001	0	0.083318294	0	0	0	0
Aqu2.1.15049_001	0	0	0.151728272	0	0.051806176	0.099235884
Aqu2.1.15050_001	1.450715769	0.24438491	0.881748112	0.87612428	1.533513718	1.209327823
Aqu2.1.15052_001	0.697002641	0	0	0	0	0
Aqu2.1.15053_001	0.304572809	0.283445178	0.244897707	0.242708798	0.466323297	0.103279368
Aqu2.1.15055_001	0	0	0.06283231	0	0.031615451	0
Aqu2.1.15056_001	0	0.355842612	0.082205907	0.079168453	0.068216448	0.17665439
Aqu2.1.15057_001	0	0.202525411	0	0.039360271	0.025337128	0
Aqu2.1.15059_001	1.111806857	0.435770376	0.199420685	0.300101339	0.056211033	0
Aqu2.1.15060_001	0	0.607576233	0	0	0.081026075	0
Aqu2.1.15061_001	0.533533886	0	0	0.038483089	0	0.073375022
Aqu2.1.15062_001	0	0	0.100278181	0.027861474	0.029015098	0
Aqu2.1.15063_001	2.076651992	0.077748322	1.056057794	0.741607874	0.262104219	0
Aqu2.1.15065_001	2.958754943	14.21758983	122.07634	13.6609481	2.882120608	2.45894836
Aqu2.1.15068_001	0	0.077748322	0.598176835	1.058062849	1.021816173	4.068307834
Aqu2.1.15069_001	0	0	0	0.126457486	0.141180989	0.649986985
Aqu2.1.15070_001	0	0	0	0.220940203	0.469743407	1.578714202
Aqu2.1.15071_001	0	0	0.559835597	0.192613038	1.091189954	3.96545852
Aqu2.1.15072_001	0.054489585	0.202525411	2.181699057	0.221177227	1.661872475	4.547116992
Aqu2.1.15073_001	0.10897917	0.083318294	0.580193293	1.657200322	2.880519488	6.673364499
Aqu2.1.15074_001	0	0	0.196000674	0.712359725	1.630087991	3.257334484
Aqu2.1.15075_001	0.054489585	3.112182064	0.547030207	6.843453343	6.779824852	18.84886683
Aqu2.1.15076_001	0	0.166636589	0.041613195	0.397833192	0.730882143	2.138367975
Aqu2.1.15077_001	0.34645788	0.666546355	1.590322067	3.430431511	10.18847782	34.64244079
Aqu2.1.15078_001	0	0	0.022638037	0.49581167	0.518182868	1.147986917
Aqu2.1.15079_001	0	0	0	0	0.022791078	0.289694202
Aqu2.1.15080_001	0	0	0	0.142013992	0.216617854	1.041618905
Aqu2.1.15081_001	0.054489585	0	0	0	0.399127115	1.449680809
Aqu2.1.15082_001	0	0	0.19935662	0.964140899	2.928743784	11.87519103
Aqu2.1.15083_001	4.082473109	7.998620626	1.70895716	3.288601287	4.267677916	4.352587429
Aqu2.1.15084_001	26.61837435	19.30681345	10.04030642	11.07173977	10.20600844	11.19191139
Aqu2.1.15085_001	0.594238832	2.05316371	1.482868111	0.953654583	1.688800652	1.044080882
Aqu2.1.15086_001	0	0	0	0	0.121855045	0.099235884
Aqu2.1.15087_001	7.050528116	4.278238368	4.898329424	5.279355789	6.138772255	6.314394091
Aqu2.1.15088_001	0	0	0	0	0.04799388	0
Aqu2.1.15089_001	0	0	0	0.026044313	0.025337128	0
Aqu2.1.15090_001	1.492363368	0.976738232	0.449263444	0.564703053	0.816873365	3.158004366
Aqu2.1.15091_001	1.885389542	2.61493689	2.413118385	1.021102511	4.858556271	1.310574037
Aqu2.1.15092_001	0	0.094421083	0.117384435	0	0	0
Aqu2.1.15094_001	0	1.548425643	0.228349663	0.10659872	1.17143208	0.198471767
Aqu2.1.15095_001	1.884648663	0.950099457	0.167260119	0	1.090683082	0.154854375
Aqu2.1.15096_001	1.962099291	0.155496643	0.041315355	0.180111496	0.029015098	0.122008102
Aqu2.1.15097_001	0.054489585	0	0	0	0	0
Aqu2.1.15098_001	2.051822102	0.607576233	0.352246104	0.038294078	0.36111456	0.283985923
Aqu2.1.15099_001	1.398335906	0	0.010328839	0.052596487	0.200742497	1.19057121
Aqu2.1.15100_001	1.072611351	0	0.041219522	0	0.074784498	0
Aqu2.1.15101_001	2.477873342	0.077748322	0	0.054987038	0.200364126	0
